Model,Epoch,Train Loss,Train Acc,Val Loss,Val Acc,Date/Time,Video Name,Comment
BPNN_v2,57,0.07410985976457596,0.9738701581954956,1.1615852117538452,0.7080113887786865,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,58,0.07989872992038727,0.9732093214988708,1.4237537384033203,0.7069947123527527,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,59,0.08175749331712723,0.9718366861343384,1.2192223072052002,0.6935746073722839,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,60,0.07500327378511429,0.973921000957489,1.251097559928894,0.7002846598625183,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,61,0.07008783519268036,0.975801944732666,1.186233639717102,0.7051647305488586,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,62,0.06982544809579849,0.9744293689727783,1.2700467109680176,0.6917446255683899,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,63,0.0628013163805008,0.9773778915405273,1.3521709442138672,0.7055713534355164,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,64,0.06777670979499817,0.9755985736846924,1.3279191255569458,0.6781212091445923,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,65,0.069339320063591,0.9762086272239685,1.140729308128357,0.7000813484191895,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,66,0.06624940782785416,0.9772762060165405,1.3753560781478882,0.6862545609474182,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,67,0.06395357102155685,0.9776320457458496,1.342201828956604,0.7013013362884521,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,68,0.0686587244272232,0.9764119982719421,1.3937729597091675,0.6897112727165222,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,69,0.06343410164117813,0.9789029359817505,1.3839097023010254,0.6866612434387207,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,70,0.060532160103321075,0.9796655178070068,1.3421525955200195,0.7157381176948547,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,71,0.07201341539621353,0.9746326804161072,1.5569696426391602,0.6856445670127869,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,72,0.06274497509002686,0.9801230430603027,1.556639552116394,0.6750711798667908,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,73,0.062035709619522095,0.9784454107284546,1.3934842348098755,0.6809678673744202,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,74,0.05891219526529312,0.9798179864883423,1.4433448314666748,0.6974380016326904,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,75,0.061462320387363434,0.9793604612350464,1.4539531469345093,0.6825945377349854,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,76,0.06226787343621254,0.9792588353157043,1.2483627796173096,0.6878812313079834,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,77,0.05908386781811714,0.9785979390144348,1.4168962240219116,0.6868645548820496,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,78,0.05397854000329971,0.9808347225189209,1.329249620437622,0.6807645559310913,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,79,0.06069108843803406,0.9791571497917175,1.4286173582077026,0.6842212080955505,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,80,0.056557632982730865,0.97956383228302,1.2910683155059814,0.6775111556053162,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,81,0.05371805652976036,0.9819023013114929,1.3754533529281616,0.6850345730781555,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,82,0.0586957149207592,0.9789029359817505,1.3299131393432617,0.6911346316337585,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,83,0.05195072293281555,0.9817497730255127,1.5868276357650757,0.6817812323570251,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,84,0.052913907915353775,0.9824615120887756,1.3883492946624756,0.6888979077339172,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,85,0.053563348948955536,0.9815973043441772,1.3500337600708008,0.6925579309463501,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,86,0.05537416785955429,0.9815973043441772,1.4208199977874756,0.675884485244751,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,87,0.05214358866214752,0.9828173518180847,1.4340940713882446,0.6703944802284241,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,88,0.052616268396377563,0.9831731915473938,1.4826740026474,0.6750711798667908,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,89,0.05569584667682648,0.9812414050102234,1.4609062671661377,0.6891012787818909,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,90,0.04712039604783058,0.9835798740386963,1.5432108640670776,0.6756811738014221,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,91,0.04814257100224495,0.9835798740386963,1.4744173288345337,0.6821878552436829,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,92,0.043508633971214294,0.984139084815979,1.4589852094650269,0.6899145841598511,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,93,0.05585487186908722,0.9810889363288879,1.4659099578857422,0.6781212091445923,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,94,0.04959776625037193,0.9828681945800781,1.5895017385482788,0.6795445084571838,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,95,0.04893583431839943,0.9839357137680054,1.4237064123153687,0.7004880309104919,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,96,0.045937925577163696,0.9850032925605774,1.6828432083129883,0.6722244620323181,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,97,0.053337130695581436,0.9832240343093872,1.5485366582870483,0.679341197013855,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,98,0.045412782579660416,0.9842916131019592,1.4221223592758179,0.6789345145225525,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,99,0.051811493933200836,0.9826139807701111,1.6187834739685059,0.6901179552078247,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
BPNN_v2,100,0.052922025322914124,0.9836307168006897,1.544134259223938,0.6886945962905884,2023-04-06 15:05:23,animal_3_learning_day_11,without frame subtraction
,,,,,,,,
